,Unnamed: 0.1,Unnamed: 0,source_id,in_training_sample,mh_xgboost,teff_xgboost,logg_xgboost,Prot,bp_rp,abs_G,ruwe,survey,teff
106591,106591,106591,2133026483143345920,False,0.114,5919.6,4.054,13.25,0.7895527,3.5265548172991448,0.9495851,Kepler,5867.831838419503
106592,106592,106592,2133026586222567808,False,0.097,5673.1,4.025,5.38,0.897069,3.233396651552855,0.9763295,Kepler,5545.096945319705
106593,106593,106593,2133027445216023808,False,0.255,5683.4,4.082,21.8,0.84884834,3.658716484347604,0.961869,Kepler,5686.284292964229
106594,106594,106594,2133028544727703936,False,0.127,5882.2,4.328,14.44,0.77828026,4.257829456950033,0.9536156,Kepler,5903.305909300972
106595,106595,106595,2133028991404305280,False,0.098,4446.0,4.59,29.747,1.5601044,7.126381933177949,1.0576332,Kepler,4214.998382449415
106596,106596,106596,2133031911981995008,False,-0.149,4221.6,4.618,15.678,1.6861038,7.583835638404992,0.9820287,Kepler,4073.0420666673417
106597,106597,106597,2133031946341708928,False,-0.003,5347.9,4.518,16.53,0.95714474,5.416840155228705,0.9900196,Kepler,5377.580047154329
106598,106598,106598,2133033148932617088,False,0.067,5303.9,4.523,9.68,0.98053074,5.459620747387543,1.0617006,Kepler,5314.937578348239
106599,106599,106599,2133034042285820160,False,-0.018,6096.9,4.188,21.48,0.70463467,3.4125201399555767,1.3016338,Kepler,6142.308158806152
106600,106600,106600,2133034695120852992,False,0.102,5623.1,4.467,18.21,0.8827753,4.9492875182057325,1.0159848,Kepler,5586.331877664556
106601,106601,106601,2133037065942646784,False,-0.345,6228.0,4.006,5.19,0.6519251,3.000863888179598,0.95299083,Kepler,6320.735394970598
106602,106602,106602,2133040433196990592,False,0.025,5747.6,4.292,23.04,0.8099594,4.352256537385427,1.0107511,Kepler,5804.3851312153065
106603,106603,106603,2133040742434609536,False,-0.158,5666.8,3.931,25.54,0.8656101,3.275478226748211,1.0152028,Kepler,5636.539149792607
106604,106604,106604,2133041257830708352,False,-0.211,4106.6,4.592,4.31,1.7017803,6.860897887043951,0.9812082,Kepler,4057.0823263057823
106605,106605,106605,2133043388134546304,False,0.137,5688.4,4.429,13.8,0.8418827,4.769326517855381,0.9364489,Kepler,5707.163525660382
106606,106606,106606,2133044625085197056,False,-0.097,5526.8,4.487,20.88,0.87673664,5.106374265101833,0.97760737,Kepler,5603.909304345578
106607,106607,106607,2133045037402040960,False,0.134,4609.7,4.579,31.422,1.4033098,6.704561319803371,1.0926744,Kepler,4432.632660794235
106608,106608,106608,2133045277920190976,False,-0.208,3991.8,4.645,14.846,1.8577528,8.196044127797116,0.9844773,Kepler,3914.4487256404545
106610,106610,106610,2133045587157878144,False,0.076,6143.9,4.186,8.13,0.7673006,3.4574686941655344,0.90819883,Kepler,5938.147036388366
106611,106611,106611,2133045926457728768,False,-0.222,5317.9,3.868,60.42,1.0174723,3.345156623191988,1.0398327,Kepler,5218.957866787252
106612,106612,106612,2133045965115012992,False,-0.032,5827.5,4.224,18.06,0.8212242,3.985684950734631,1.0414531,Kepler,5769.793116120976
106613,106613,106613,2133048232857671936,False,0.308,6052.2,4.166,8.57,0.7168846,3.2842913559688895,0.98813486,Kepler,6101.702643124112
106615,106615,106615,2133048542095319552,False,0.052,4785.8,4.561,18.09,1.2439032,6.363001260578351,0.9092135,Kepler,4710.812860934024
106616,106616,106616,2133049263649811712,False,0.019,5081.0,4.541,39.59,1.0732555,5.795056373935022,1.0449855,Kepler,5080.982136216439
106617,106617,106617,2133053008861454464,False,0.256,5381.7,4.454,11.3,0.9652271,5.16134150371445,1.0386603,Kepler,5355.766225403144
106618,106618,106618,2133053936574370304,False,0.006,5483.0,4.5,21.96,0.90173054,5.201277989900534,0.9579396,Kepler,5531.762640778632
106620,106620,106620,2133058300261147392,False,-0.292,4828.3,4.599,29.58,1.2126532,6.554675778784912,1.03843,Kepler,4772.822002491147
106621,106621,106621,2133058300261149824,False,-0.397,4954.2,4.331,22.17,1.0211544,4.885761006410647,1.0594567,Kepler,5209.591848947917
106622,106622,106622,2133058472059835392,False,-0.009,3975.6,4.621,28.307,1.9223757,8.138417326837843,1.0305431,Kepler,3862.172902416635
106623,106623,106623,2133060224406877312,False,-0.087,5861.3,3.967,16.66,0.7629051,2.898367825239161,1.0184362,Kepler,5952.174173612685
106624,106624,106624,2133060945961044096,False,0.058,5591.8,4.452,17.0,0.8787737,4.900867162535363,1.1139588,Kepler,5597.969418507717
106626,106626,106626,2133062938825886080,False,-0.056,6107.1,3.819,4.87,0.6933584,2.2634398860380145,0.94265586,Kepler,6179.977790384426
106627,106627,106627,2133065378367339392,False,-0.322,5413.4,4.447,29.06,0.8588314,4.5470233956179005,1.2211463,Kepler,5656.571821475538
106628,106628,106628,2133065859403643904,False,0.133,5446.3,4.495,14.27,0.9161053,5.12546320723564,1.0548507,Kepler,5490.997229365217
106629,106629,106629,2133065962482861184,False,-0.04,5426.1,4.505,21.0,0.90336704,5.162296923929663,1.0415014,Kepler,5527.094727832951
106630,106630,106630,2133066134281549056,True,-0.3,4654.9,4.606,33.52,1.3099108,6.868815797077428,1.0210245,Kepler,4588.064465547532
106631,106631,106631,2133067577390574848,False,0.074,5132.0,4.537,39.59,1.0633516,5.736347416299601,1.0362374,Kepler,5104.86535530874
106632,106632,106632,2133068745621696896,False,0.018,5904.8,4.354,11.51,0.7574663,4.4019500087458585,1.0032603,Kepler,5969.592985336714
106633,106633,106633,2133069020499956608,False,0.063,5579.8,4.492,21.36,0.8973646,4.95271077456024,0.9438908,Kepler,5544.2497218239805
106634,106634,106634,2133070291810155392,False,0.041,5040.7,4.543,24.88,1.0968361,5.888526462977566,1.1547818,Kepler,5025.184523179039
106635,106635,106635,2133072284674985728,False,-0.015,5821.9,3.831,2.58,0.8580227,2.6113524385013527,1.0229807,Kepler,5658.96944423356
106636,106636,106636,2133075377051427968,False,-0.046,4978.2,4.564,11.337,1.1390076,6.106584838477975,1.1348716,Kepler,4929.1375304430485
106637,106637,106637,2133076369186793984,False,-0.019,5681.6,4.449,21.2,0.8609438,4.841155120574838,1.089681,Kepler,5650.316764091097
106638,106638,106638,2133076987660933248,True,0.138,5913.8,4.365,15.65,0.7670574,4.4273121636702495,0.86268604,Kepler,5938.921969619167
106639,106639,106639,2133077301196817152,False,-0.209,4835.6,4.588,12.898,1.2003889,6.484063543298053,1.0154276,Kepler,4797.855601336825
106640,106640,106640,2133079397140894976,False,0.043,5484.4,3.884,22.27,0.92710686,3.2250226233645716,1.0220625,Kepler,5460.160377855613
106642,106642,106642,2133082828816461568,True,0.046,5181.3,4.512,7.931,1.00914,5.628634168484886,0.9645211,Kepler,5240.286966607551
106643,106643,106643,2133084035705578112,False,0.369,5720.5,4.05,26.3,0.85342693,3.593899027783996,1.0707309,Kepler,5672.626093625978
106644,106644,106644,2133084688540585728,False,0.152,5705.0,4.381,18.83,0.85169315,4.663687875706607,1.0045007,Kepler,5677.791892292607
106645,106645,106645,2133086715765170688,False,-0.036,5709.9,4.244,17.35,0.89311886,3.990993062034205,1.313443,Kepler,5556.440058800841
106646,106646,106646,2133088261952774656,False,-0.118,4016.1,4.637,28.508,1.8567905,8.114166257541527,1.0074931,Kepler,3915.252349290099
106647,106647,106647,2133089601982953216,False,0.136,6257.5,4.3,2.71,0.65892696,3.639747179439235,1.0069395,Kepler,6296.694044858252
106648,106648,106648,2133090357897226752,False,0.291,5771.9,4.26,21.91,0.8260126,4.294939532233286,0.9724709,Kepler,5755.182744727002
106649,106649,106649,2133090804573838592,True,0.029,5360.6,3.811,40.963,0.9395561,3.1264411896164876,0.7613295,Kepler,5425.647108847366
106650,106650,106650,2133092316402260352,False,-0.188,5491.8,3.23,22.94,0.97654724,1.6707680910617917,0.9605767,Kepler,5325.505199764607
106651,106651,106651,2133092999297506048,False,-0.036,5663.2,4.469,13.98,0.8359375,4.904128622846374,0.94060266,Kepler,5725.079401395609
106652,106652,106652,2133095889815083136,False,-0.422,5742.7,3.839,32.32,0.82913494,3.110778792919211,0.8933414,Kepler,5745.686171096475
106653,106653,106653,2133096542650166784,False,0.137,6188.0,3.991,8.33,0.6827259,2.479472235099946,0.92601144,Kepler,6215.749769393295
106654,106654,106654,2133099635026668672,False,-0.002,6344.2,4.255,3.47,0.6637163,3.5363878089632497,0.9680215,Kepler,6280.308502628572
106655,106655,106655,2133099635026671488,True,0.011,6115.0,4.224,9.32,0.68346786,3.598980460596474,0.95097715,Kepler,6213.2456118555265
106657,106657,106657,2133104617188701312,False,0.135,5163.7,4.528,37.19,1.0468063,5.630509835590914,1.0276381,Kepler,5145.355455195067
106658,106658,106658,2133104892066629120,False,-0.082,5468.7,4.509,18.73,0.90331554,5.22468006913153,1.0098279,Kepler,5527.241519855989
106659,106659,106659,2133104926426372096,False,-0.228,5273.6,4.502,20.49,0.96114254,4.750117775642911,1.0299098,Kepler,5366.768591872005
106661,106661,106661,2133105922858647168,False,-0.105,4918.0,4.591,8.127,1.1755772,6.224466177712337,0.956603,Kepler,4849.714935101863
106662,106662,106662,2133107984442985728,False,-0.078,5378.8,4.512,24.92,0.93142605,5.322532121970191,0.9860915,Kepler,5448.1402268597385
106663,106663,106663,2133108323740815488,False,-0.009,6119.7,4.165,9.81,0.67074776,3.16462990140697,0.9326077,Kepler,6256.339514282085
106664,106664,106664,2133108465479328512,False,0.227,5932.7,4.072,11.52,0.79755783,3.0913510000813105,1.040852,Kepler,5842.8236979021385
