,Unnamed: 0,Prot,bp_rp,abs_G,source_id,ruwe,survey
16608,153213,2.02,0.6906128,3.414400409101619,2086499583467731840,0.9816292,Kepler
16610,153215,3.45,0.73267365,1.900322004536891,2086496078774460928,0.9750228,Kepler
16611,153216,5.37,0.74311256,4.255915017706744,2086860253336448640,1.0469494,Kepler
16616,153221,30.0,0.98212814,5.499241822632573,2119700058616197504,0.9084542,Kepler
16619,153224,11.06,0.96603394,5.539276362313874,2131724386497445504,0.94131976,Kepler
16620,153225,21.07,0.93853664,4.543740341342687,2131677382375360128,0.9954231,Kepler
16621,153226,27.04,0.93478775,5.030140797695937,2131572172857545856,0.9591505,Kepler
16625,153230,16.73,0.7964983,4.75738156229723,2131592513822519936,0.980894,Kepler
16627,153232,21.51,0.8309746,3.6644078938393463,2131537229003574016,0.7889262,Kepler
16630,153235,5.45,0.7114353,4.136243351617949,2131898448634326400,0.9932013,Kepler
16631,153236,13.9,1.0024614,4.914111574671802,2131896872383950208,1.0273178,Kepler
16633,153238,10.45,0.7641163,3.772491080446784,2131149410636751104,0.99205935,Kepler
16634,153239,7.58,0.72251034,3.1904147795929045,2131150097831545472,0.93500984,Kepler
16635,153240,6.21,0.8047514,4.537391930023677,2131150544508167424,0.9785687,Kepler
16637,153242,12.18,0.9002228,4.948705886366701,2131158619046740608,1.0749702,Kepler
16638,153243,23.87,0.9077692,5.119025887300893,2131158619046740352,1.1065228,Kepler
16643,153248,21.51,0.99988174,5.465356970713213,2131114398063561216,0.99582535,Kepler
16647,153252,13.61,0.89031124,5.1654438146857,2130969949723986048,0.9940465,Kepler
16649,153254,9.22,0.8352661,2.66125112340721,2132472294923405952,1.0700762,Kepler
16653,153258,18.74,0.9113598,5.056041969165118,2129470903055122176,0.84517604,Kepler
16655,153260,19.65,0.7508011,3.960707912302338,2129466814250095360,0.9670276,Kepler
16656,153261,25.2,0.94806385,5.270418608363508,2129424586131217280,0.9981286,Kepler
16657,153262,20.75,0.929039,5.182007735075821,2129422558906719616,1.0065817,Kepler
16658,153263,7.41,0.69612217,3.624317435120332,2129503922766486272,0.97800803,Kepler
16660,153265,2.06,0.7087803,3.3757639751735713,2129320540544543616,0.9052149,Kepler
16661,153266,7.56,0.6861353,4.029832730251012,2129319307893467904,0.77687764,Kepler
16662,153267,14.79,0.8070898,3.833577567571769,2129316249876752640,1.0158746,Kepler
16668,153273,15.0,0.79364395,4.5283809657825245,2129329959412152576,0.97566515,Kepler
16670,153275,13.82,0.74819565,4.540961812367907,2129285837208235136,0.96607757,Kepler
16671,153276,18.59,0.8164005,3.845806259162126,2129282165016263040,0.95229834,Kepler
16672,153277,15.3,0.794343,3.943209934103674,2129281958857839104,1.1673398,Kepler
16675,153280,1.77,0.8127203,3.106692096812793,2129643354584878976,1.1561749,Kepler
16676,153281,7.41,0.75650406,3.33488921473152,2129643285865403648,1.0511295,Kepler
16679,153284,18.32,0.8271513,3.0691020106571294,2129648577265128064,1.0329227,Kepler
16682,153287,6.43,0.73930645,4.227422757623566,2128891907108729344,0.99283564,Kepler
16683,153288,8.32,1.0611935,5.8780165232374415,2128898950855088256,1.0361708,Kepler
16684,153289,8.84,0.71886826,3.7573139296947176,2128898675977174912,1.2882779,Kepler
16685,153290,40.71,0.91724396,4.0845658623009395,2128894140491699072,1.027122,Kepler
16687,153292,23.7,0.9597349,5.403901979243786,2128883179734769792,1.0276127,Kepler
16688,153293,16.19,0.98108864,5.3970784136955885,2128882904856870144,0.9855593,Kepler
16690,153295,4.39,0.67253876,3.608706903502833,2128907265911414656,1.0147761,Kepler
16692,153297,12.7,0.75270176,4.25716852284647,2128905822802397312,1.2124357,Kepler
16693,153298,32.38,1.0974636,5.864357550814063,2128907746947771136,1.0166821,Kepler
16695,153300,25.05,1.017292,5.407440598953793,2128910701885335552,1.0221211,Kepler
16700,153305,38.24,0.89982414,4.693693090553625,2128863629043852160,1.1940035,Kepler
16701,153306,2.2,0.64071083,3.4162804160283393,2128941144612681984,0.9981376,Kepler
16707,153312,10.93,0.7552767,4.350417385018728,2086641970221786624,0.99575984,Kepler
16708,153313,7.65,0.77778435,3.5333082948154804,2086641832783448320,1.0836008,Kepler
16709,153314,7.28,0.7499275,3.2515178680587074,2086721027681045632,1.0005314,Kepler
16710,153315,19.11,0.8976183,5.075726055052346,2086721409935317248,0.95821863,Kepler
16712,153317,6.39,0.76931953,2.3743636224756237,2086536039150377344,0.95142096,Kepler
16713,153318,12.29,0.79052067,4.664719577963464,2086536382747766528,1.0499743,Kepler
16714,153319,6.5,0.7050915,3.954530200539434,2086536137928043904,1.1066123,Kepler
16718,153323,12.7,0.8060999,3.0362269227948,2086533045551591680,0.88200635,Kepler
16720,153325,19.9,0.83864594,3.0766838393948017,2086544182408541440,0.9466334,Kepler
16722,153327,16.88,0.84197426,3.221425503209792,2086542052104310400,1.0060978,Kepler
16723,153328,5.05,0.70062256,2.765488636448417,2086494773104330496,0.9488838,Kepler
16724,153329,11.2,0.8230047,4.34039251564066,2086501232735200000,0.99532175,Kepler
16726,153331,7.09,0.8937254,3.732823812275104,2086500889137821824,0.983383,Kepler
16727,153332,2.48,0.6917696,3.534782804553167,2086499789626206464,1.0267872,Kepler
16728,153333,1.88,0.89652157,3.949210087822486,2086499823985957888,1.0365074,Kepler
16729,153334,10.02,0.9187622,5.195888619993125,2086499922761614208,0.9541691,Kepler
16731,153336,11.65,0.87429714,4.456472038827805,2086498724474418816,1.0531048,Kepler
16733,153338,25.72,0.986063,4.410277191829181,2086485908292027648,1.0093791,Kepler
16736,153341,21.19,0.82720566,4.799821893512615,2086859020689233792,1.1168032,Kepler
16738,153343,22.39,0.9522562,5.291283220541125,2119762558980516736,0.96409154,Kepler
16741,153346,18.22,1.0137968,5.824678581991039,2119762249742877568,1.0329022,Kepler
16743,153348,29.55,0.97829056,5.163229229691289,2131737821155263616,0.93814945,Kepler
16744,153349,4.25,0.6729946,3.2893597495635714,2131714039918409856,0.97258675,Kepler
16751,153356,7.86,0.7568531,4.276166160727268,2131574165722379648,0.9671808,Kepler
16761,153366,19.5,1.0002823,5.459421859978848,2131151300422415872,1.2018175,Kepler
16763,153368,11.61,1.0878401,5.961587601769935,2131171778826518784,0.9341602,Kepler
16766,153371,18.73,0.8654709,4.833495111851402,2131160508832391680,0.9662702,Kepler
16770,153375,15.62,0.80864143,4.508650341559372,2131161917581728768,0.9860583,Kepler
16776,153381,26.62,0.88627815,5.247539614001164,2131207100637059072,1.0688125,Kepler
16779,153384,15.77,0.7380657,2.9574836940751563,2131207886612870272,0.877255,Kepler
16780,153385,5.45,1.0443258,5.3464961921409415,2130975412922426880,0.9702043,Kepler
16781,153386,23.54,0.89341545,5.130523225877468,2130975241123746944,1.0359217,Kepler
16783,153388,7.59,0.7614832,3.7122236002931785,2132474081629822720,1.0955243,Kepler
16787,153392,21.04,0.87299156,5.020269580476182,2129483577502440960,0.93465954,Kepler
16788,153393,30.41,0.9276495,4.658792051527374,2129471762052192768,0.9961331,Kepler
16793,153398,16.88,0.91774845,4.420326812415377,2129473819336159488,1.0698704,Kepler
16794,153399,12.51,0.7446146,3.5481999877359236,2129474201593416704,1.0647397,Kepler
16795,153400,24.25,0.9109354,2.4686886161609305,2129473583118131840,0.9437998,Kepler
16796,153401,27.04,0.9273386,5.23601529470074,2129427541069149440,0.96783227,Kepler
16799,153404,13.69,0.7967634,4.532446504333906,2129507461819559424,0.89339554,Kepler
16809,153414,12.53,0.9500141,5.219352790667033,2129342431997425152,0.965696,Kepler
16810,153415,5.87,0.6658373,3.602036177466331,2129342913033772160,1.0352298,Kepler
16813,153418,10.97,0.8568649,3.000284483221021,2129331471240919424,1.0150977,Kepler
16816,153421,27.96,1.0233765,4.832207208799012,2129283401966845312,1.1963756,Kepler
16817,153422,23.54,1.0945568,5.790893331882549,2129649298819636480,1.0037756,Kepler
16820,153425,25.02,0.99548817,5.479904500650985,2128920047734419072,0.9219314,Kepler
16823,153428,27.23,0.9744425,2.0549253748561593,2128908227984130816,1.0812904,Kepler
16828,153433,21.22,0.8806715,5.082599650513309,2128912041915203712,1.0169401,Kepler
16830,153435,27.19,0.93763447,5.498698787620082,2128864659835998976,0.913163,Kepler
16832,153437,9.6,0.7476587,3.2551866100625624,2128958393201281920,0.98785233,Kepler
16833,153438,8.44,0.9444809,5.338343034953864,2128861150842093312,0.8892719,Kepler
16835,153440,8.66,0.8607874,4.870208200441008,2128955369544342528,1.3273,Kepler
16836,153441,34.46,1.1568308,5.9676409645129365,2128943343635985792,1.0256793,Kepler
16841,153446,6.08,0.8664293,4.696987085104439,2128771441866557056,0.9833803,Kepler
16843,153448,12.19,0.8894911,4.698033386216597,2128724197226316672,1.009567,Kepler
16844,153449,17.73,0.8253546,4.677211906543771,2128724330362946688,1.0117908,Kepler
16845,153450,6.13,0.7119436,3.0877682426795054,2128724369025027840,0.89602965,Kepler
16846,153451,9.48,0.8320856,4.599712426206471,2128720378993034496,1.0486635,Kepler
16847,153452,7.39,0.7129612,3.674027458499168,2134725091171269248,1.0224949,Kepler
16850,153455,17.1,0.8183813,4.768766430897086,2086733264045368448,0.9706181,Kepler
16855,153460,19.25,1.0914993,5.911579079090316,2086537791497063168,0.966047,Kepler
16856,153461,3.53,0.69346714,3.8886840679301535,2086537688417888640,1.0184798,Kepler
16858,153463,1.83,0.63759327,3.520702564531234,2086537207381549440,0.9260606,Kepler
16861,153466,18.99,0.8635874,4.869161245129286,2086546312712363904,1.0015991,Kepler
16862,153467,1.38,0.6558018,3.5770169579884143,2086546037834461312,0.9187344,Kepler
16865,153470,22.91,0.9772501,5.2056851758024365,2086548511735709824,1.0377611,Kepler
16867,153472,13.23,0.8539047,4.520396213084439,2086501404533917440,1.0332345,Kepler
16869,153474,19.39,0.89770126,4.9275874311423475,2086503397398805632,1.0950494,Kepler
16870,153475,6.91,0.80444527,3.4808181408449066,2086874482571835264,0.97898793,Kepler
16872,153477,5.92,0.995801,4.470486551860354,2086862972060575872,1.0114756,Kepler
16873,153478,2.28,0.80756664,3.3242894859448455,2086868744496620928,1.027293,Kepler
16877,153482,11.93,0.87981606,5.034572590577673,2143729296827743360,0.9115758,Kepler
16883,153488,16.3,0.9775982,5.695821008183117,2131730468171316352,0.9830971,Kepler
16886,153491,0.78,0.9611654,4.860987498240972,2131601275556000256,0.9251954,Kepler
16890,153495,14.08,0.88420105,5.03528737881941,2131587566020309632,0.84536904,Kepler
16891,153496,14.69,1.0737925,5.561577011523202,2131587497300833536,1.2586234,Kepler
16893,153498,15.0,0.80071926,4.729110256824574,2131586741386589696,0.91972363,Kepler
16896,153501,15.53,0.8607769,4.871646130409664,2131962465124546560,0.9889391,Kepler
16898,153503,10.83,1.1192169,6.040549423565025,2131914292771361664,1.0403229,Kepler
16900,153505,0.98,0.6094856,3.608857896325535,2131900170918940160,1.0452666,Kepler
16901,153506,15.88,0.8598852,4.963408662464298,2131906355671867648,1.1078414,Kepler
16902,153507,15.66,0.6889696,3.968289159636891,2131906355671867904,1.0474992,Kepler
16905,153510,20.93,0.92968655,5.282931321868304,2131927040234418816,0.94554144,Kepler
16912,153517,36.18,1.316102,6.559012293699311,2131258159208236288,0.9949468,Kepler
16913,153518,23.54,0.95625305,5.323041081941495,2131210399171936640,0.99474883,Kepler
16914,153519,33.71,1.0271692,5.300307835638277,2131208818624008064,1.0444527,Kepler
16916,153521,17.6,0.98894787,5.408439158169404,2131202771310138112,1.00231,Kepler
16921,153526,5.8,0.8457718,2.80216811105535,2129475679062209408,1.0431291,Kepler
16922,153527,15.1,1.0332708,5.749186989794108,2129569305048886912,0.9513032,Kepler
16925,153530,25.81,0.96612644,5.362040873565995,2129525706841452928,0.988513,Kepler
16928,153533,6.62,0.6923847,3.391260875448742,2129322846946528000,0.8522022,Kepler
16931,153536,10.52,0.84757614,3.229151268542658,2129346349007584000,1.225564,Kepler
16932,153537,14.57,0.84907436,4.863834730156679,2129346795684188800,0.94347095,Kepler
16939,153544,45.78,0.978672,4.3804952186253985,2129335147732772480,1.2348207,Kepler
16942,153547,23.7,1.0174694,5.187113993253774,2129663180153956736,0.98227286,Kepler
16944,153549,12.52,0.811635,4.809833805456602,2129651326044454400,0.99174994,Kepler
16947,153552,17.84,1.0964823,5.806454886223017,2128922006239174144,1.056077,Kepler
16952,153557,13.98,0.83315563,3.7838771315133624,2128916062004537344,0.873522,Kepler
16954,153559,17.47,0.88728046,5.1080118150089096,2128913622463459072,1.0707996,Kepler
16955,153560,10.24,1.1044807,5.886027252712839,2129006428115506048,0.99529624,Kepler
16957,153562,46.05,0.99750423,2.8060557093427594,2128960008108992256,1.0740603,Kepler
16960,153565,8.5,1.1168814,5.9712695586474265,2128958633719470720,1.0637759,Kepler
16962,153567,12.34,0.80059624,4.599333570669707,2128957190610490880,1.0731665,Kepler
16963,153568,10.03,1.0465889,5.724511153836765,2128957706006583040,0.979035,Kepler
16971,153576,4.58,0.70558643,3.052067835325065,2134730004614071168,0.94686544,Kepler
16972,153577,14.9,0.95322037,5.383860798451357,2134728836382957952,0.9787601,Kepler
16974,153579,19.64,0.811841,3.89351429593,2134727977389579776,1.1171963,Kepler
16975,153580,12.61,1.0573101,5.238187055653235,2134727290194808064,1.0107331,Kepler
16976,153581,1.49,0.68576145,3.586532942506114,2134726843518223872,1.1440984,Kepler
16979,153584,19.12,1.0152025,5.767250523422918,2134719868491114752,0.92296565,Kepler
16985,153590,12.89,0.9252405,4.0939363849082895,2086561740235149312,1.049201,Kepler
16987,153592,11.06,0.9238405,5.099813052367834,2086563114624682624,0.9855556,Kepler
16989,153594,6.61,0.7109804,2.7272343756297452,2086560121025417088,1.1983984,Kepler
16992,153597,16.39,0.8474989,4.459573179477669,2086552806703008896,1.1112118,Kepler
16994,153599,19.52,0.9548836,5.374747445066971,2086551844630393088,0.8977347,Kepler
16996,153601,17.23,0.9281006,4.813737346406715,2086879048113632896,1.0061147,Kepler
16998,153603,16.53,0.9654312,5.355900375430558,2086875204125893376,1.030248,Kepler
17000,153605,16.3,1.1061592,5.95591194895637,2086875994400490368,0.9287821,Kepler
17002,153607,15.2,0.8862753,5.058918851086942,2143784654664196608,0.98005784,Kepler
17004,153609,8.8,0.8572407,3.418309776654276,2143744281971666560,1.0365242,Kepler
17007,153612,6.05,0.68863106,3.802528101307482,2143729747802407936,1.0055501,Kepler
17010,153615,27.05,0.92074394,5.25473232556396,2131740810452536960,1.0191588,Kepler
17011,153616,19.79,0.85267735,4.751117410219557,2131743524871879424,1.0445101,Kepler
17019,153624,23.7,0.86641884,4.2413370143613545,2131962877441412352,0.9758138,Kepler
17020,153625,25.05,1.3508987,6.770450380158216,2131917075910180608,0.89177275,Kepler
17021,153626,13.86,0.82923794,4.405669381817303,2131917522587381760,1.0961026,Kepler
17022,153627,18.44,0.8477001,4.966575109539786,2131919030117595392,0.98153293,Kepler
17030,153635,4.87,0.87709236,3.767728594178008,2131177860500267264,1.1088012,Kepler
17032,153637,24.54,0.93483925,4.469219564208824,2131180467540534656,1.023143,Kepler
17036,153641,25.4,0.9355259,5.183563945224588,2131179956444362112,1.0383406,Kepler
17039,153644,18.19,1.003891,5.717821942503713,2131259086921195008,1.1429424,Kepler
17041,153646,19.36,0.81894493,3.717559799569594,2131258777683547136,1.1057209,Kepler
17045,153650,3.64,0.62890434,3.6654039720991296,2131225586176246784,0.89450693,Kepler
17047,153652,19.12,0.94229317,5.06234711856945,2129494611278220416,0.98935485,Kepler
17050,153655,0.99,1.0105438,4.904703037607746,2129490831707044096,0.9571258,Kepler
17051,153656,8.68,0.8729191,5.019988518453529,2129479115036264320,1.0283152,Kepler
17052,153657,20.8,0.8961153,4.7073801542663976,2129492476674844672,1.2208151,Kepler
17053,153658,9.17,0.9708576,5.280514227048728,2129480833023218816,1.0531269,Kepler
17054,153659,7.87,0.93407726,5.2822612745655935,2129574875626396160,0.90429884,Kepler
17059,153664,5.12,0.7768669,4.572360245318762,2129520862118386688,0.95325637,Kepler
17063,153668,22.58,1.0472031,5.758055679418776,2129535911683031168,0.9794103,Kepler
17065,153670,11.13,0.8703146,4.91821459448402,2129535052689568768,0.9503016,Kepler
17066,153671,20.36,0.88572884,4.963637032465144,2129534949610351360,1.0090195,Kepler
17067,153672,21.07,0.9122982,5.127287934360451,2129536942475195392,1.0151967,Kepler
17068,153673,10.74,0.7723112,4.3077900584837625,2129347963915323136,1.0168414,Kepler
17070,153675,17.11,0.71681976,2.6897523669579897,2129349922420199168,0.81354165,Kepler
17071,153676,8.75,0.7533064,3.5550640605477337,2129340164254584832,0.9213527,Kepler
17073,153678,28.58,1.1362743,6.075919450867897,2129711455586766976,0.94289136,Kepler
17074,153679,9.61,0.74243736,4.313149946549192,2129711593025727616,0.9861525,Kepler
17078,153683,15.19,0.79665184,2.730973952128469,2129665821556877952,0.9730389,Kepler
17081,153686,7.39,0.8971338,5.214495624879049,2129667951860690816,1.0141412,Kepler
17084,153689,17.72,0.9015026,5.25140568327053,2128926541724849408,0.9838205,Kepler
17085,153690,19.25,0.8725052,4.105610589859934,2128926919681974784,0.9681431,Kepler
17086,153691,20.64,0.93003845,5.148950813377384,2128926850962502784,1.0529464,Kepler
17087,153692,9.04,0.7303686,4.166460548501501,2128925923249565696,1.0354042,Kepler
17088,153693,29.38,0.97141457,5.277047690605253,2128931588308253056,1.3165792,Kepler
17093,153698,29.38,0.95397377,5.067281469765538,2128918089229154432,1.0001078,Kepler
17094,153699,7.44,0.74458885,4.200214335539375,2128961726095953024,1.0023235,Kepler
17096,153701,3.13,0.7272959,3.566514366329862,2128960832742774144,1.0201118,Kepler
17097,153702,4.94,0.75604343,4.327392126996246,2128788999692960128,0.95016146,Kepler
17098,153703,35.71,1.0802746,5.698404878550598,2128776973784402816,0.93264985,Kepler
17099,153704,18.58,0.8481684,3.996287073579252,2128776389668885888,1.1016524,Kepler
17101,153706,6.21,0.7278271,2.8841819452127773,2134777421052989184,0.9413122,Kepler
17102,153707,2.61,0.63950634,3.712544634502152,2134732444155548928,0.8477557,Kepler
17107,153712,9.95,0.7816744,4.425214190777412,2134734059063297536,0.9284019,Kepler
17111,153716,27.04,0.9487095,5.6041751958734665,2134733406228336384,0.97621125,Kepler
