 source_id mh_xgboost BP-G Prot
21150 2130942358854407552 0.301 0.349288 18.027
21151 2130943080407996800 -0.16 0.734219 14.444
21152 2130943080407999104 -0.211 0.470648 7.579
21153 2130943355285915392 0.054 0.42049 25.123
21154 2130943527084604032 -0.289 0.696776 19.955
21155 2130944179920546432 0.186 0.551847 15.642
21156 2130945172055587456 0.071 0.753823 29.141
21157 2130946447662362240 -0.029 0.402016 16.436
21158 2130946997418164096 -0.048 0.748906 11.367
21159 2130947856412092288 -0.469 0.320065 8.285
21160 2130947959491310464 0.095 0.605701 27.643
21161 2130949024643268096 -0.302 0.255926 5.977
21162 2130949505679564160 -0.016 0.369334 13.104
21163 2130953384031670912 -0.065 0.278711 3.331
21164 2130954212963894528 -0.089 0.900287 33.641
21165 2130955484274173184 -0.218 0.670271 13.823
21166 2130955724792331264 -0.119 0.508978 30.136
21167 2130956652505252096 0.06 0.470953 10.551
21168 2130956824303944576 -0.167 0.487883 20.038
21169 2130958370492199168 -0.245 0.807687 34.21
21170 2130959470003600128 0.118 0.385166 16.161
21171 2130961187990572160 0.074 0.398316 20.803
21172 2130961531588001664 -0.042 0.365562 21.895
21173 2130963077776252672 -0.262 0.974449 35.688
21174 2130963455733372800 0.075 0.439034 18.503
21175 2130963833690341376 -0.106 0.387047 4.974
21176 2130964142928040576 -0.506 0.936185 35.824
21177 2130965105000678272 -0.172 0.565067 26.492
21178 2130965414238340096 -0.009 0.453347 6.98
21179 2130965482957814016 -0.302 0.328485 6.97
21180 2130966303293296256 0.01 0.28056 5.977
21181 2130969640486336896 0.259 0.411658 28.217
21182 2130969807986608512 0.043 0.490128 17.129
21183 2130969949723986048 -0.017 0.375955 13.811
21184 2130970224601941376 0.221 0.37551 50.848
21185 2130970636918813184 -0.298 0.477015 17.611
21186 2130970671278556288 -0.153 1.034068 38.68
21187 2130970946156460160 -0.167 0.58719 28.046
21188 2130972080027805056 -0.076 0.364678 17.137
21189 2130973420057498624 -0.012 0.524495 13.116
21190 2130973798014622336 0.075 0.672826 25.086
21191 2130974244691247232 0.066 0.395723 22.252
21192 2130974588288683136 0.043 0.494329 21.112
21193 2130975241123746944 -0.049 0.377701 24.856
21194 2130975412922426880 -0.343 0.450629 5.49
21195 2130975580420578688 -0.119 0.430469 6.387
21196 2130976959110099200 0.004 0.421409 24.354
21197 2130976993469844352 -0.017 0.684318 32.422
21198 2130977715024381312 -0.032 0.697426 28.016
21199 2130977783743813888 -0.139 0.628128 43.943
21200 2130978127341191296 -0.121 0.609309 14.918
21201 2130980051486603648 0.103 0.425258 33.55
21202 2130985514685099264 0.018 0.673355 10.618
21203 2130986579836969984 -0.154 0.356503 16.821
21204 2130987679348678528 -0.141 0.417527 23.289
21205 2130988018645874944 -0.048 0.275679 6.733
21206 2130988057305804800 -0.122 0.468644 21.545
21207 2130989088097945088 -0.575 0.422595 39.592
21208 2130989294256390144 0.08 0.426643 20.934
21209 2130991046602931968 -0.164 0.667525 16.529
21210 2130991561999056640 -0.044 0.569015 18.625
21211 2130992146114639744 -0.344 0.558412 29.864
21212 2130994894893520256 0.233 0.679145 42.541
21213 2130995994405143424 -0.074 0.642181 37.605
21214 2131013002475932288 -0.135 0.882421 28.309
21215 2131013002475938176 -0.149 0.644595 17.522
21216 2131013174274631424 -0.039 0.422052 22.349
21217 2131013517872034432 -0.113 0.405218 22.419
21218 2131049698675584384 -0.023 0.762972 30.433
21219 2131049836114550272 -0.109 0.347199 10.041
21220 2131050798187207808 0.08 0.501348 37.261
21221 2131051279223551488 -0.016 0.423105 20.52
21222 2131052481814362112 -0.214 0.484261 19.931
21223 2131052584893547776 0.033 0.864721 35.526
21224 2131054028002601088 -0.026 0.546391 1.379
21225 2131054405959747072 -0.094 0.460254 24.782
21226 2131054680837649664 -0.124 0.492068 17.896
21227 2131056291446117120 -0.091 0.251356 5.704
21228 2131056879860941952 -0.076 0.486651 31.05
21229 2131057292177780096 -0.116 0.386044 26.027
21230 2131058288610233472 -0.046 0.37922 22.157
21231 2131059491201236352 -0.173 0.377782 11.86
21232 2131059834798464512 -0.009 0.319682 10.017
21233 2131060075316628992 0.033 0.484481 13.051
21234 2131060521993182976 -0.26 0.455443 6.094
21235 2131064782600667520 -0.252 0.304358 15.982
21236 2131082649664753408 -0.094 0.600308 10.915
21237 2131082684024492672 -0.068 0.290051 2.09
21238 2131114398063561216 0.103 0.437025 22.549
21239 2131115119618104576 -0.051 0.421329 17.175
21240 2131115428855769856 0.033 0.343063 17.202
21241 2131115669373945472 -0.016 0.831841 38.109
21242 2131116871964788608 -0.012 0.383879 19.332
21243 2131117112482964608 -0.11 0.758143 40.117
21244 2131130444061262592 0.071 0.96459 20.476
21245 2131131092596512256 0.118 0.72825 14.378
21246 2131133261560058496 -0.044 0.340295 9.249
21247 2131135666741371648 0.174 0.60425 36.446
21248 2131135804180331008 -0.43 0.776116 27.493
21249 2131136388295858304 0.078 0.476796 11.158
21250 2131136800612738560 0.046 0.36324 15.987
21251 2131136972411426688 -0.084 0.566221 8.532
21252 2131137178570205312 0.049 0.54614 28.731
21253 2131138346800974208 -0.203 0.531718 28.352
21254 2131139824269696512 0.044 0.416327 23.918
21255 2131141507896888832 -0.131 0.363007 14.001
21256 2131141542256620800 0.251 0.742032 31.976
21257 2131142538689064064 -0.08 0.355766 13.072
21258 2131144600273423488 -0.425 0.912978 24.371
21259 2131144703352623744 0.098 0.505525 24.126
21260 2131148139326501632 -0.163 0.837551 35.585
21261 2131149410636751104 -0.046 0.309462 10.39
21262 2131150097831545472 0.33 0.298957 7.771
21263 2131150544508167424 0.084 0.331134 6.336
21264 2131151300422415872 0.138 0.440152 19.344
21265 2131151850178208128 0.188 0.415938 25.001
21266 2131153636884711680 -0.105 0.500683 22.972
21267 2131154873835307648 -0.068 0.531737 24.163
21268 2131156901060038144 0.117 0.371488 23.338
21269 2131157450815643648 0.075 0.526575 35.544
21270 2131157588254613504 -0.019 0.552779 9.474
21271 2131158034931214080 -0.174 0.549469 22.01
21272 2131158619046740352 0.06 0.385987 23.946
21273 2131158619046740608 0.093 0.384958 12.307
21274 2131159787277906944 -0.157 1.244846 28.454
21275 2131160474472659328 -0.346 0.503532 27.351
21276 2131161814502512512 -0.004 0.897865 36.214
21277 2131162604776481280 0.017 0.559803 24.239
21278 2131162707855704192 -0.269 0.559762 21.676
21279 2131164425842680064 0.048 0.750569 36.789
21280 2131170026480024320 -0.191 0.397013 14.579
21281 2131170816753860352 -0.244 0.712522 22.844
21282 2131171778826518784 -0.009 0.48315 11.708
21283 2131173084496648960 -0.161 0.634744 33.971
21284 2131175283519850624 0.085 0.500747 32.026
21285 2131176623549634560 -0.119 0.478868 22.93
21286 2131177860500267264 -0.032 0.363813 4.914
21287 2131178032298933632 -0.206 0.584065 31.671
21288 2131178513335281024 0.147 0.33679 0.396
21289 2131179544127495680 0.11 0.67065 41.266
21290 2131179956444362112 -0.074 0.400987 27.534
21291 2131180334401461504 0.014 0.36256 11.221
21292 2131180467540534656 0.026 0.400896 24.245
21293 2131182327266323584 -0.01 0.696778 11.805
21294 2131182464705293952 -0.175 0.342686 15.11
21295 2131185350923372160 -0.172 0.84851 22.644
21296 2131186278636319104 -0.178 0.477081 21.021
21297 2131186828392127232 0.061 0.483245 30.88
21298 2131187098972173312 -0.436 0.245576 37.706
21299 2131187378147946112 0.106 0.496686 27.126
21300 2131202771310138112 -0.001 0.426775 17.81
21301 2131202977468551808 -0.132 0.409199 18.133
21302 2131203011828295680 0.09 0.612169 28.252
21303 2131204283138641536 -0.13 0.65436 30.869
21304 2131207031917580672 0.244 0.657413 41.175
21305 2131207100637059072 -0.169 0.374251 25.784
21306 2131207886612870272 0.161 0.304159 16.306
21307 2131207890911070592 0.136 0.52542 31.56
21308 2131208784264264192 -0.057 0.641044 14.488
21309 2131209913837595904 -0.054 0.484315 11.303
21310 2131210399171936640 0.072 0.413407 25.344
21311 2131211223805628672 -0.096 0.492668 27.574
21312 2131212769993943424 -0.008 1.25873 47.34
21313 2131213903865281664 -0.11 0.508059 7.588
21314 2131213972584756608 0.031 0.510962 9.616
21315 2131215553132762368 0.039 1.232163 42.387
21316 2131217271119749632 -0.274 0.918037 28.237
21317 2131219298344280576 -0.143 0.406814 4.184
21318 2131220638374057856 0.092 0.386665 19.475
21319 2131222042825093888 0.031 0.32825 24.939
21320 2131225586176246784 -0.008 0.246251 3.612
21321 2131226101572627456 0.044 0.534755 30.829
21322 2131228163156889856 -0.401 0.530931 29.904
21323 2131228300595830400 0.099 0.710987 37.391
21324 2131228334955575040 -0.107 0.597404 23.96
21325 2131230190381481984 0.152 0.39591 13.983
21326 2131232148886603520 0.004 0.476732 18.547
21327 2131233591995639168 0.223 0.482617 26.929
21328 2131234588428081024 -0.126 0.596938 34.558
21329 2131234721567402496 0.035 0.396206 17.302
21330 2131235206903362560 -0.09 0.251952 5.518
21331 2131237715164211072 -0.098 0.849982 17.145
21332 2131237818243434880 -0.033 0.37244 20.219
21333 2131238780316145024 0.053 0.521194 30.47
21334 2131239948547235584 -0.12 0.480335 12.93
21335 2131240051626475264 -0.064 0.370794 19.952
21336 2131240979339264640 -0.063 0.522581 10.877
21337 2131241322936663808 -0.064 0.349813 18.421
21338 2131243693758643584 -0.069 0.456295 10.17
21339 2131244449672888448 0.048 0.440623 5.302
21340 2131244861989757952 -0.309 0.869613 34.007
21341 2131245720983164032 -0.012 0.400683 20.678
21342 2131245995861070592 0.117 0.453232 6.543
21343 2131247198451930752 0.085 0.336479 18.931
21344 2131247404610371456 -0.284 0.744856 18.278
21345 2131249603633681280 -0.204 0.418044 15.607
21346 2131249706712877824 -0.052 0.496533 17.13
21347 2131249947231078400 -0.071 0.491814 10.711
21348 2131251115462171136 -0.277 0.321068 9.008
21349 2131253108327025408 -0.133 0.40909 18.051
21350 2131253829881471744 -0.085 0.532879 23.565
21351 2131257884330982784 -0.161 0.690169 10.533
21352 2131258056129610112 -0.481 0.317448 6.338
21353 2131258159208236288 0.035 0.604774 35.933
21354 2131258296647199744 0.375 0.602339 30.885
21355 2131258777683547136 0.204 0.340858 19.161
21356 2131259086921195008 -0.179 0.433598 18.265
21357 2131261629541860992 -0.082 0.598166 26.304
21358 2131262041858733056 -0.054 0.509286 23.848
21359 2131262763413174528 -0.164 0.816766 17.315
21360 2131263381888473088 -0.225 0.306577 3.896
21361 2131263691126103680 -0.13 0.373989 12.802
21362 2131263759845581696 -0.24 0.343556 7.345
21363 2131264756278030336 -0.431 0.366946 14.743
21364 2131265679693313152 -0.651 0.353737 28.25
21365 2131266646063670272 -0.298 0.375685 10.343
21366 2131267127100053248 -0.044 0.373608 18.568
21367 2131269360483079424 0.002 0.388104 17.713
21368 2131269532281765632 -0.142 0.350255 14.771
21369 2131269669720727552 0.352 0.31424 8.285
21370 2131270837951840512 -0.241 0.445686 6.545
21371 2131271937463417728 0.161 0.487356 17.886
21372 2131272865176326656 0.025 0.464175 29.741
21373 2131273724169844864 -0.15 0.398116 8.76
21374 2131274480084421504 0.196 0.330806 16.809
21375 2131277744259485184 -0.063 0.681731 37.256
21376 2131279668404853504 0.026 0.522995 13.435
21377 2131280664837241728 -0.21 0.393393 18.727
21378 2131281111513848704 -0.048 0.677447 9.997
21379 2131281317672267136 -0.187 0.471049 16.948
21380 2131284478768222464 0.133 0.639367 14.79
21381 2131285646999339648 0.0 0.245976 1.481
21382 2131286574712286976 0.208 0.689432 19.766
21383 2131287124468116992 -0.375 0.379083 7.333
21384 2131289667088743808 0.045 0.303857 7.576
21385 2131289907606909952 -0.07 0.425824 29.823
21386 2131290766600371200 -0.426 0.755252 26.396
21387 2131291110197750272 -0.192 0.38868 9.273
21388 2131292209709409024 0.221 0.408287 21.955
21389 2131292690745727104 -0.168 0.719823 25.619
21390 2131293481019463424 -0.31 0.564248 10.746
21391 2131295370805384320 -0.138 1.084312 19.824
21392 2131295680042759808 -0.127 0.322183 15.438
21393 2131296058000177792 -0.155 0.555072 18.722
21394 2131296642115421184 -0.04 0.400221 16.51
21395 2131296710835193088 -0.193 0.316544 4.832
21396 2131298669340264448 -0.032 0.369126 13.638
21397 2131300009370072448 0.121 0.639035 35.549
21398 2131300868363545088 0.088 0.431557 17.586
21399 2131302551990752768 -0.066 0.517929 25.04
21400 2131303788941340928 -0.339 0.566747 36.116
21401 2131305506928269440 0.265 0.420201 11.222
21402 2131305678726973824 -0.143 0.764589 35.19
21403 2131305713086699136 -0.155 0.883625 35.267
21404 2131305747446439808 0.084 0.34409 20.557
21405 2131305919245135872 -0.049 0.434432 21.66
21406 2131306400281488128 -0.146 0.70641 23.389
21407 2131307431073598080 -0.053 0.341393 10.127
21408 2131309252139757184 -0.238 0.579725 22.009
21409 2131311210644740224 0.068 0.374077 13.495
21410 2131312000918748928 0.067 0.490638 23.262
21411 2131316811282083840 0.268 0.405351 27.167
21412 2131317257958696448 -0.177 1.286706 47.41
21413 2131317326678296960 -0.055 0.8626 1.042
21414 2131317670275587072 -0.333 0.356066 11.655
21415 2131317910793746688 -0.119 0.691753 19.741
21416 2131320006737820416 -0.087 0.368674 19.072
21417 2131322549358500480 -0.054 0.257659 3.337
21418 2131323717589666048 -0.186 0.646828 19.923
21419 2131329318225876352 -0.157 0.776497 30.851
21420 2131329593103782656 0.028 0.381322 13.752
21421 2131333338315252224 -0.245 0.402224 27.248
21422 2131334643985371392 0.164 0.483006 12.52
21423 2131402813706585856 0.012 0.339479 23.427
21424 2131404050657122432 0.304 0.320593 14.576
21425 2131407520991142400 0.064 0.640898 22.703
21426 2131408723581644288 -0.043 0.24423 2.199
21427 2131410269769889152 -0.118 0.633328 23.859
21428 2131411884677605120 -0.337 0.394724 1.647
21429 2131412296994403328 -0.387 0.34723 18.605
21430 2131413155987886464 -0.124 0.900844 15.452
21431 2131413980621603456 0.316 0.670621 33.519
21432 2131414564737168000 0.008 0.529131 38.773
21433 2131414942694318848 -0.139 0.386353 23.059
21434 2131415178914091776 -0.063 0.606335 18.882
21435 2131417863271900800 -0.056 0.441405 27.859
21436 2131421093087313408 -0.196 1.08397 29.589
21437 2131421711562609792 0.018 0.526887 34.408
21438 2131422364397625600 -0.158 1.364383 52.153
21439 2131422467476841728 -0.44 0.358049 5.071
21440 2131422501836580992 0.008 0.2915 8.586
21441 2131422673635290368 -0.332 0.427723 22.18
21442 2131423944945654400 -0.001 0.680679 19.115
21443 2131425113176745728 0.103 0.389369 13.092
21444 2131427071681904128 -0.133 0.476908 27.412
21445 2131427960736322048 0.051 0.278332 7.99
21446 2131428755309113472 -0.254 0.457338 15.686
21447 2131429030187020160 -0.375 0.558455 25.389
21448 2131429854820688896 -0.1 0.326981 9.456
21449 2131432397441632256 -0.041 0.470855 11.904
21450 2131452910205229824 -0.14 1.337076 34.685
21451 2131457308251957632 0.191 0.337581 6.693
21452 2131476377907085568 -0.07 0.428827 26.638
21453 2131479951319326464 -0.304 0.293264 4.472
21454 2131481428788083456 -0.024 0.475409 21.686
21455 2131483112415234432 -0.071 0.392295 6.893
21456 2131483662171015808 -0.253 0.431517 24.245
21457 2131484864761928704 -0.127 0.346645 20.952
21458 2131486720187814016 -0.012 0.461874 19.501
21459 2131493042379505024 -0.113 0.768468 29.154
21460 2131494382409338496 0.057 0.344394 21.323
21461 2131494897805381248 -0.181 1.329023 45.22
21462 2131498127620907136 0.412 0.363514 15.82
21463 2131498363840700288 -0.096 0.430466 28.076
21464 2131499295852004480 -0.025 0.369635 20.561
21465 2131499776888361472 0.075 0.358615 20.898
21466 2131500154845751936 -0.387 0.44313 16.476
21467 2131501288716779392 0.073 0.678644 11.949
21468 2131504209294604288 0.049 0.822335 18.27
21469 2131504965208930304 -0.097 1.188694 21.266
21470 2131506236519262976 -0.089 0.578105 16.758
21471 2131506648836139520 -0.057 0.440504 18.257
21472 2131507061153004160 0.189 0.307139 8.797
21473 2131508126304881792 -0.388 0.453232 21.037
21474 2131509535054137216 0.048 0.478214 8.192
21475 2131510016090439936 -0.167 0.2374 3.316
21476 2131511592340080128 -0.255 0.46895 23.463
21477 2131511940235851904 0.192 0.339058 16.969
21478 2131512524351382784 0.09 0.740086 42.165
21479 2131514207978639104 -0.256 0.345769 17.04
21480 2131514414137034752 0.087 0.452733 13.933
21481 2131516097764272128 0.328 0.724533 38.446
21482 2131518777823802880 -0.183 0.372186 18.039
21483 2131518777823804800 -0.155 0.673347 12.732
21484 2131519602457541632 0.013 0.342895 18.885
21485 2131522763553406464 0.169 0.562237 31.435
21486 2131523278949451520 0.333 0.565348 31.94
21487 2131524722058500864 -0.213 0.599587 25.835
21488 2131524996936432896 0.072 0.428737 19.157
21489 2131526852362228352 0.32 0.364348 23.345
21490 2131527333398579712 0.248 0.386138 19.188
21491 2131529910379268736 0.19 0.61056 41.225
21492 2131531422207538048 -0.183 0.574428 20.587
21493 2131531971963329024 0.016 0.360515 13.565
21494 2131532452999947008 -0.2 0.387644 2.016
21495 2131533861749254656 -0.484 0.48163 47.64
21496 2131537229003574016 0.337 0.353293 20.566
21497 2131538706472351616 0.098 0.490329 8.893
21498 2131538942690940032 -0.082 0.481008 32.118
21499 2131542211165110144 -0.116 0.73657 15.963
21500 2131542589122265728 0.156 0.411878 24.422
21501 2131550113905343488 -0.223 0.403758 23.652
21502 2131552033751286016 -0.184 0.367743 19.072
21503 2131552072410437632 -0.012 0.326321 15.315
21504 2131552519087066112 -0.266 0.500337 17.062
21505 2131553000123353600 -0.341 0.353703 10.225
21506 2131555130427153920 -0.474 0.634485 36.546
21507 2131560146948917120 0.021 0.424894 23.994
21508 2131569939474387968 -0.11 1.350977 40.355
21509 2131569939474388352 -0.107 1.390759 41.163
21510 2131570042553618048 -0.258 0.575611 27.044
21511 2131570141334977280 -0.302 0.371206 5.407
21512 2131572172857545856 0.159 0.40221 26.554
21513 2131572172857546624 0.006 0.692916 26.701
21514 2131574165722379648 -0.005 0.306271 7.925
21515 2131574474960030080 -0.052 0.569142 28.912
21516 2131575299593613184 -0.287 0.378257 5.67
